,CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,CrimeId,callDateTime,Priority,CallDescription,CallId
86793,2015-11-29 00:00:00,18:30:00,7C,1800 N LONGWOOD ST,AUTO THEFT,O,,813.0,SOUTHWESTERN,Northwest Community Actio,-76.66755,39.30853,"(39.3085300000, -76.6675500000)",STREET,1,86793,2015-11-30 10:15:00,Medium,AUTO THEFT,
86794,2015-11-29 00:00:00,18:20:00,6G,1000 S CHARLES ST,LARCENY,I,,942.0,SOUTHERN,Federal Hill,-76.61438000000001,39.27754,"(39.2775400000, -76.6143800000)",BAR,1,86794,2015-11-29 12:06:00,Low,LARCENCY,
86795,2015-11-29 00:00:00,17:20:00,6E,2200 E BIDDLE ST,LARCENY,O,,322.0,EASTERN,Middle East,-76.58675,39.30457,"(39.3045700000, -76.5867500000)",STREET,1,86795,2015-11-29 16:59:00,Low,LARCENY F/AUTO,
86805,2015-11-29 00:00:00,15:15:00,4E,3700 E PRATT ST,COMMON ASSAULT,I,HANDS,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56626999999999,39.29033,"(39.2903300000, -76.5662700000)",ROW/TOWNHO,1,86805,2015-11-29 15:13:00,Medium,COMMON ASSAULT,
86809,2015-11-29 00:00:00,14:27:00,1F,2000 DENISON ST,HOMICIDE,Outside,FIREARM,811.0,SOUTHWESTERN,Walbrook,-76.67415,39.31009,"(39.3100900000, -76.6741500000)",,1,86809,2015-11-29 14:11:00,High,SHOOTING,
86822,2015-11-29 00:00:00,12:03:00,6C,1000 S CHARLES ST,LARCENY,I,,942.0,SOUTHERN,Federal Hill,-76.61448,39.27807,"(39.2780700000, -76.6144800000)",DRUG STORE,1,86822,2015-11-29 12:06:00,Low,LARCENCY,
86827,2015-11-29 00:00:00,10:30:00,4E,1600 N GILMOR ST,COMMON ASSAULT,I,HANDS,742.0,WESTERN,Sandtown-Winchester,-76.64345,39.30699,"(39.3069900000, -76.6434500000)",ROW/TOWNHO,1,86827,2015-11-29 15:18:00,Low,PROTECT ORDER,
86846,2015-11-29 00:00:00,03:30:00,4E,1000 HILLEN ST,COMMON ASSAULT,O,HANDS,312.0,EASTERN,Penn-Fallsway,-76.60739000000001,39.29554,"(39.2955400000, -76.6073900000)",STREET,1,86846,2015-11-29 04:18:00,Medium,COMMON ASSAULT,
86847,2015-11-29 00:00:00,03:30:00,4E,1000 HILLEN ST,COMMON ASSAULT,O,HANDS,312.0,EASTERN,Penn-Fallsway,-76.60739000000001,39.29554,"(39.2955400000, -76.6073900000)",STREET,1,86847,2015-11-29 04:18:00,Medium,COMMON ASSAULT,
86848,2015-11-29 00:00:00,03:30:00,4E,1000 HILLEN ST,COMMON ASSAULT,O,HANDS,312.0,EASTERN,Penn-Fallsway,-76.60739000000001,39.29554,"(39.2955400000, -76.6073900000)",STREET,1,86848,2015-11-29 04:18:00,Medium,COMMON ASSAULT,
86852,2015-11-29 00:00:00,02:30:00,3AF,400 N CHESTER ST,ROBBERY - STREET,O,FIREARM,321.0,EASTERN,CARE,-76.58763,39.29587,"(39.2958700000, -76.5876300000)",STREET,1,86852,2015-11-29 13:24:00,High,ROBBERY ARMED,
86856,2015-11-29 00:00:00,02:00:00,7A,1300 MCCULLOH ST,AUTO THEFT,O,,123.0,CENTRAL,Upton,-76.62807,39.30275,"(39.3027500000, -76.6280700000)",STREET,1,86856,2015-11-29 09:17:00,Medium,AUTO THEFT,
86862,2015-11-29 00:00:00,01:05:00,6D,1900 GREENBERRY RD,LARCENY FROM AUTO,O,,533.0,NORTHERN,Mount Washington,-76.65446999999999,39.35993,"(39.3599300000, -76.6544700000)",STREET,1,86862,2015-11-29 01:08:00,Low,LARCENY F/AUTO,
86867,2015-11-29 00:00:00,00:30:00,7A,100 MCPHAIL ST,AUTO THEFT,O,,842.0,SOUTHWESTERN,Shipley Hill,-76.65289,39.28646,"(39.2864600000, -76.6528900000)",STREET,1,86867,2015-11-29 03:05:00,Low,INVESTIGATE,
86868,2015-11-29 00:00:00,00:01:00,6E,4400 GREEN ROSE LN,LARCENY,O,,433.0,NORTHEASTERN,Orchard Ridge,-76.56282,39.31086,"(39.3108600000, -76.5628200000)",STREET,1,86868,2015-11-29 11:41:00,Low,LARCENY F/AUTO,
86869,2015-11-29 00:00:00,00:00:00,7A,1900 GOUGH ST,AUTO THEFT,O,,212.0,SOUTHEASTERN,Upper Fells Point,-76.59012,39.28782,"(39.2878200000, -76.5901200000)",STREET,1,86869,2015-11-30 23:09:00,High,Traffic Stop,
86626,2015-11-30 00:00:00,22:58:00,6G,2600 N HOWARD ST,LARCENY,I,,512.0,NORTHERN,Charles Village,-76.61981,39.31961,"(39.3196100000, -76.6198100000)",APT/CONDO,1,86626,2015-12-01 12:21:00,Low,LARCENCY,
86633,2015-11-30 00:00:00,21:00:00,6D,2900 RAYSHIRE RD,LARCENY FROM AUTO,O,,923.0,SOUTHERN,Lakeland,-76.64215,39.25328,"(39.2532800000, -76.6421500000)",YARD,1,86633,2015-12-01 07:36:00,Low,DESTRUCT PROPTY,
86634,2015-11-30 00:00:00,21:00:00,6D,1800 W LANVALE ST,LARCENY FROM AUTO,O,,722.0,WESTERN,Harlem Park,-76.64716999999999,39.29759,"(39.2975900000, -76.6471700000)",STREET,1,86634,2015-12-01 10:29:00,Low,LARCENY F/AUTO,
86641,2015-11-30 00:00:00,20:13:00,4E,700 DOLPHIN ST,COMMON ASSAULT,O,HANDS,123.0,CENTRAL,Upton,-76.6316,39.29802,"(39.2980200000, -76.6316000000)",STREET,1,86641,2015-11-30 20:04:00,Medium,FAMILY DISTURB,
86644,2015-11-30 00:00:00,20:00:00,6F,1700 RUSSELL ST,LARCENY,O,,941.0,SOUTHERN,Carroll - Camden Industri,-76.62935,39.27276,"(39.2727600000, -76.6293500000)",STREET,1,86644,2015-12-01 09:01:00,Low,LARCENY F/AUTO,
86663,2015-11-30 00:00:00,18:00:00,6E,2300 NEVADA ST,LARCENY,O,,921.0,SOUTHERN,Westport,-76.63762,39.26319,"(39.2631900000, -76.6376200000)",STREET,1,86663,2015-12-01 12:08:00,Low,LARCENY F/AUTO,
86667,2015-11-30 00:00:00,17:38:00,7A,100 N BRADFORD ST,AUTO THEFT,O,,221.0,SOUTHEASTERN,Patterson Place,-76.58406,39.29368,"(39.2936800000, -76.5840600000)",STREET,1,86667,2015-11-30 17:23:00,Low,RECOVERED VEH,
86668,2015-11-30 00:00:00,17:35:00,4F,3600 BOSTON ST,ASSAULT BY THREAT,I,,233.0,SOUTHEASTERN,Canton Industrial Area,-76.56611,39.27708,"(39.2770800000, -76.5661100000)",BANK/FINAN,1,86668,2015-11-30 17:33:00,Medium,COMMON ASSAULT,
86672,2015-11-30 00:00:00,16:14:00,6G,6500 REISTERSTOWN RD,LARCENY,I,,631.0,NORTHWESTERN,Reisterstown Station,-76.70273,39.35629,"(39.3562900000, -76.7027300000)",BANK/FINAN,1,86672,2015-12-01 17:50:00,Medium,SUSPICIOUS PERS,
86683,2015-11-30 00:00:00,15:00:00,7A,4900 PIMLICO RD,AUTO THEFT,O,,614.0,NORTHWESTERN,Central Park Heights,-76.66898,39.34881,"(39.3488100000, -76.6689800000)",STREET,1,86683,2015-12-01 20:15:00,Medium,FAMILY DISTURB,
86685,2015-11-30 00:00:00,15:00:00,5D,1200 POPLAR HILL RD,BURGLARY,I,,521.0,NORTHERN,North Roland Park/Poplar,-76.64698,39.367709999999995,"(39.3677100000, -76.6469800000)",GARAGE ON,1,86685,2015-11-30 18:35:00,Low,BIKE LARCENY,
86686,2015-11-30 00:00:00,15:00:00,5D,1200 POPLAR HILL RD,BURGLARY,I,,521.0,NORTHERN,North Roland Park/Poplar,-76.64698,39.367709999999995,"(39.3677100000, -76.6469800000)",GARAGE ON,1,86686,2015-11-30 18:35:00,Low,BIKE LARCENY,
86692,2015-11-30 00:00:00,14:05:00,6G,2000 N EDGEWOOD ST,LARCENY,I,,812.0,SOUTHWESTERN,Fairmont,-76.67596999999999,39.31003,"(39.3100300000, -76.6759700000)",SCHOOL,1,86692,2015-12-01 12:59:00,Low,OTHER,
86695,2015-11-30 00:00:00,13:50:00,3AF,300 N HIGH ST,ROBBERY - STREET,O,FIREARM,211.0,SOUTHEASTERN,Jonestown,-76.60628,39.29332,"(39.2933200000, -76.6062800000)",STREET,1,86695,2015-11-30 14:08:00,High,ROBBERY ARMED,
86696,2015-11-30 00:00:00,13:26:00,6C,2400 BOSTON ST,LARCENY,I,,232.0,SOUTHEASTERN,Canton,-76.58227,39.28185,"(39.2818500000, -76.5822700000)",RETAIL/SMA,1,86696,2015-11-30 13:31:00,High,ROBBERY ARMED,
86697,2015-11-30 00:00:00,13:00:00,5A,4400 BIRCHWOOD DR,BURGLARY,I,,822.0,SOUTHWESTERN,Uplands,-76.68939,39.29141,"(39.2914100000, -76.6893900000)",ROW/TOWNHO,1,86697,2015-11-30 12:57:00,Low,DESTRUCT PROPTY,
86707,2015-11-30 00:00:00,12:10:00,6C,1000 W 36TH ST,LARCENY,I,,531.0,NORTHERN,Hampden,-76.63296,39.331109999999995,"(39.3311100000, -76.6329600000)",UNKNOWN,1,86707,2015-11-30 12:50:00,Medium,LARCENCY,
86709,2015-11-30 00:00:00,12:00:00,7A,1400 WARD ST,AUTO THEFT,O,,932.0,SOUTHERN,Washington Village/Pigtow,-76.63667,39.27879,"(39.2787900000, -76.6366700000)",STREET,1,86709,2015-11-30 00:38:00,Medium,UNFOUNDED,
86720,2015-11-30 00:00:00,09:45:00,6G,600 N CHAPELGATE LN,LARCENY,I,,823.0,SOUTHWESTERN,West Hills,-76.70459,39.29252,"(39.2925200000, -76.7045900000)",OTHER/RESI,1,86720,2015-11-30 19:40:00,Low,LARCENCY,
86721,2015-11-30 00:00:00,09:30:00,4C,2800 N DUKELAND ST,AGG. ASSAULT,I,OTHER,611.0,NORTHWESTERN,Hanlon-Longwood,-76.665,39.31839,"(39.3183900000, -76.6650000000)",SCHOOL,1,86721,2015-12-01 19:45:00,Low,INVESTIGATE,
86723,2015-11-30 00:00:00,09:00:00,5C,3500 EDGEWOOD RD,BURGLARY,I,,643.0,NORTHWESTERN,Ashburton,-76.67359,39.32731,"(39.3273100000, -76.6735900000)",ROW/TOWNHO,1,86723,2015-11-30 10:07:00,Medium,BURGLARY,
86728,2015-11-30 00:00:00,08:00:00,6G,0 S PACA ST,LARCENY,I,,111.0,CENTRAL,Downtown,-76.62219,39.28846,"(39.2884600000, -76.6221900000)",DOCTORS OF,1,86728,2015-11-30 14:11:00,Low,LARCENCY,
86731,2015-11-30 00:00:00,07:00:00,7A,700 DEEPDENE RD,AUTO THEFT,O,,521.0,NORTHERN,Wyndhurst,-76.63275,39.35654,"(39.3565400000, -76.6327500000)",STREET,1,86731,2015-11-30 14:11:00,Medium,AUTO THEFT,
86735,2015-11-30 00:00:00,06:30:00,5A,300 E 23RD ST,BURGLARY,I,,341.0,EASTERN,Barclay,-76.6122,39.31543,"(39.3154300000, -76.6122000000)",OTHER/RESI,1,86735,2015-11-30 15:25:00,Medium,BURGLARY,
86738,2015-11-30 00:00:00,06:00:00,6J,1500 HENRY ST,LARCENY,I,,943.0,SOUTHERN,Riverside,-76.6075,39.27244,"(39.2724400000, -76.6075000000)",ROW/TOWNHO,1,86738,2015-12-01 19:09:00,Low,LARCENCY,
86757,2015-11-30 00:00:00,00:47:00,7A,1500 ROUNDHILL RD,AUTO THEFT,O,,412.0,NORTHEASTERN,Hillen,-76.59321,39.337759999999996,"(39.3377600000, -76.5932100000)",STREET,1,86757,2015-11-30 00:42:00,Medium,AUTO THEFT,
86502,2015-12-01 00:00:00,22:30:00,7A,1600 N ELLAMONT ST,AUTO THEFT,O,,813.0,SOUTHWESTERN,Rosemont,-76.67078000000001,39.305820000000004,"(39.3058200000, -76.6707800000)",STREET,1,86502,2015-12-02 11:59:00,Medium,AUTO THEFT,
86506,2015-12-01 00:00:00,22:00:00,7A,700 E 22ND ST,AUTO THEFT,O,,342.0,EASTERN,East Baltimore Midway,-76.60843,39.31459,"(39.3145900000, -76.6084300000)",STREET,1,86506,2015-12-02 10:42:00,Medium,NARCOTICSOutside,
86508,2015-12-01 00:00:00,21:50:00,5A,800 N CHAPELGATE LN,BURGLARY,I,,823.0,SOUTHWESTERN,West Hills,-76.70725999999999,39.29421,"(39.2942100000, -76.7072600000)",ROW/TOWNHO,1,86508,2015-12-01 21:44:00,Medium,BURGLARY,
86527,2015-12-01 00:00:00,18:00:00,7A,2200 CEDLEY ST,AUTO THEFT,O,,921.0,SOUTHERN,Westport,-76.63158,39.263709999999996,"(39.2637100000, -76.6315800000)",STREET,1,86527,2015-12-01 22:34:00,High,RAILROADS,
86529,2015-12-01 00:00:00,18:00:00,6D,1500 SHADYSIDE RD,LARCENY FROM AUTO,O,,412.0,NORTHEASTERN,Hillen,-76.59293000000001,39.33846,"(39.3384600000, -76.5929300000)",STREET,1,86529,2015-12-02 18:27:00,Low,LARCENY F/AUTO,
86534,2015-12-01 00:00:00,17:20:00,4F,2500 N CHARLES ST,ASSAULT BY THREAT,I,,512.0,NORTHERN,Charles Village,-76.61706,39.31819,"(39.3181900000, -76.6170600000)",OTHER - IN,1,86534,2015-12-01 17:28:00,Medium,COMMON ASSAULT,
86536,2015-12-01 00:00:00,17:15:00,6E,100 LLOYD ST,LARCENY,O,,211.0,SOUTHEASTERN,Jonestown,-76.60096,39.288779999999996,"(39.2887800000, -76.6009600000)",STREET,1,86536,2015-12-01 18:29:00,Low,LARCENY F/AUTO,
86542,2015-12-01 00:00:00,15:30:00,6G,700 FIELD ST,LARCENY,I,,511.0,NORTHERN,Hampden,-76.62850999999999,39.32419,"(39.3241900000, -76.6285100000)",ROW/TOWNHO,1,86542,2015-12-01 17:28:00,Low,LARCENCY,
86544,2015-12-01 00:00:00,15:30:00,6D,5400 BELAIR RD,LARCENY FROM AUTO,O,,426.0,NORTHEASTERN,Waltherson,-76.55152,39.33825,"(39.3382500000, -76.5515200000)",PARKING LO,1,86544,2015-12-02 00:28:00,High,Traffic Stop,
86552,2015-12-01 00:00:00,14:40:00,3P,200 S EATON ST,ROBBERY - STREET,I,,231.0,SOUTHEASTERN,Highlandtown,-76.56543,39.28941,"(39.2894100000, -76.5654300000)",SCHOOL,1,86552,2015-12-01 22:38:00,High,Traffic Stop,
86556,2015-12-01 00:00:00,14:00:00,4E,1500 SPRUCE ST,COMMON ASSAULT,O,HANDS,911.0,SOUTHERN,Curtis Bay,-76.58989,39.22985,"(39.2298500000, -76.5898900000)",STREET,1,86556,2015-12-02 11:33:00,High,ROBBERY ARMED,
86564,2015-12-01 00:00:00,13:00:00,4E,1000 N CHARLES ST,COMMON ASSAULT,O,HANDS,141.0,CENTRAL,Mid-Town Belvedere,-76.61588,39.30137,"(39.3013700000, -76.6158800000)",STREET,1,86564,2015-12-01 14:04:00,Medium,COMMON ASSAULT,
86568,2015-12-01 00:00:00,12:24:00,6C,3700 BOSTON ST,LARCENY,O,,233.0,SOUTHEASTERN,Canton Industrial Area,-76.56482,39.27721,"(39.2772100000, -76.5648200000)",STREET,1,86568,2015-12-02 13:24:00,Medium,INVESTIGATE AUTO,
86572,2015-12-01 00:00:00,12:00:00,6G,3400 REISTERSTOWN RD,LARCENY,I,,612.0,NORTHWESTERN,Park Circle,-76.65907,39.32737,"(39.3273700000, -76.6590700000)",ROW/TOWNHO,1,86572,2015-12-02 20:41:00,High,Traffic Stop,
86577,2015-12-01 00:00:00,11:00:00,6G,0 W BIDDLE ST,LARCENY,I,,141.0,CENTRAL,Mid-Town Belvedere,-76.61718,39.30342,"(39.3034200000, -76.6171800000)",FAST FOOD,1,86577,2015-12-01 11:10:00,Low,LARCENCY,
86580,2015-12-01 00:00:00,10:37:00,6C,100 E BALTIMORE ST,LARCENY,I,,111.0,CENTRAL,Downtown,-76.61286,39.289590000000004,"(39.2895900000, -76.6128600000)",DRUG STORE,1,86580,2015-12-01 10:28:00,Low,LARCENCY,
86586,2015-12-01 00:00:00,08:35:00,6E,3900 KESWICK RD,LARCENY,O,,531.0,NORTHERN,Hampden,-76.62836,39.3357,"(39.3357000000, -76.6283600000)",STREET,1,86586,2015-12-01 17:16:00,Low,LARCENY F/AUTO,
86591,2015-12-01 00:00:00,08:00:00,5B,6400 WESTERN RUN DR,BURGLARY,I,,632.0,NORTHWESTERN,Cheswolde,-76.69093000000001,39.365809999999996,"(39.3658100000, -76.6909300000)",SINGLE HOU,1,86591,2015-12-01 16:55:00,Medium,ATTEMPTED,
86600,2015-12-01 00:00:00,07:30:00,6G,300 N PULASKI ST,LARCENY,I,,714.0,WESTERN,Penrose/Fayette Street Ou,-76.65026,39.2923,"(39.2923000000, -76.6502600000)",SCHOOL,1,86600,2015-12-01 14:32:00,Low,LARCENCY,
86605,2015-12-01 00:00:00,05:25:00,3AF,200 MCMECHEN ST,ROBBERY - STREET,O,FIREARM,132.0,CENTRAL,Bolton Hill,-76.626,39.30846,"(39.3084600000, -76.6260000000)",STREET,1,86605,2015-12-01 06:42:00,High,SILENT ALARM,
86606,2015-12-01 00:00:00,05:20:00,7A,900 N MONROE ST,AUTO THEFT,O,,722.0,WESTERN,Midtown-Edmondson,-76.64757,39.29912,"(39.2991200000, -76.6475700000)",GAS STATIO,1,86606,2015-12-01 08:46:00,Medium,NARCOTICSOutside,
86614,2015-12-01 00:00:00,01:00:00,7A,500 WELLESLEY ST,AUTO THEFT,O,,832.0,SOUTHWESTERN,Gwynns Falls,-76.66826,39.27887,"(39.2788700000, -76.6682600000)",STREET,1,86614,2015-12-01 13:08:00,Medium,AUTO THEFT,
