Unnamed: 0,CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,callDateTime,Priority,CallDescription,Season,Month,Hour
129305,2015-01-19,16:00:00,6J,6400 HARTWAIT ST,LARCENY,Outside,NONE,243.0,SOUTHEASTERN,Broening Manor,-76.5364,39.27431,"(39.2743100000, -76.5364000000)",STREET,1,2015-01-19 17:18:00,Low,Larceny,winter,1,16
129329,2015-01-19,12:30:00,5C,3500 GRANTLEY RD,BURGLARY,Inside,NONE,643.0,NORTHWESTERN,Ashburton,-76.67541,39.32789,"(39.3278900000, -76.6754100000)",ROW/TOWNHO,1,2015-01-19 18:54:00,Medium,Burglary,winter,1,12
129338,2015-01-19,11:30:00,6D,2500 N ELLAMONT ST,LARCENY FROM AUTO,Outside,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67132,39.31605,"(39.3160500000, -76.6713200000)",STREET,1,2015-01-20 13:38:00,Low,Larceny f/Auto,winter,1,11
129339,2015-01-19,11:30:00,6G,6700 REISTERSTOWN RD,LARCENY,Inside,NONE,631.0,NORTHWESTERN,Reisterstown Station,-76.70652,39.35921,"(39.3592100000, -76.7065200000)",SHOPPING M,1,2015-01-19 16:05:00,Low,Larceny,winter,1,11
129341,2015-01-19,11:00:00,4B,300 E SARATOGA ST,AGG. ASSAULT,Inside,KNIFE,111.0,CENTRAL,Downtown,-76.61105,39.29248,"(39.2924800000, -76.6110500000)",HOSP/NURS.,1,2015-01-19 10:59:00,High,Cutting,winter,1,11
129346,2015-01-19,09:50:00,6C,2500 BELAIR RD,LARCENY,Inside,NONE,434.0,NORTHEASTERN,Belair-Edison,-76.57786999999998,39.31793,"(39.3179300000, -76.5778700000)",CLOTHING/S,1,2015-01-19 09:49:00,Low,Larceny,winter,1,9
129349,2015-01-19,09:00:00,6J,200 TAPLOW RD,LARCENY,Inside,NONE,523.0,NORTHERN,Homeland,-76.61886,39.36062,"(39.3606200000, -76.6188600000)",SINGLE HOU,1,2015-01-20 09:50:00,Low,Larceny,winter,1,9
129351,2015-01-19,09:00:00,7A,1600 HOMESTEAD ST,AUTO THEFT,Outside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59593000000002,39.32109000000001,"(39.3210900000, -76.5959300000)",STREET,1,2015-01-20 13:36:00,Medium,*INVESTIGATE,winter,1,9
129352,2015-01-19,08:50:00,7A,4600 PARKTON ST,AUTO THEFT,Outside,NONE,833.0,SOUTHWESTERN,Yale Heights,-76.69203,39.278,"(39.2780000000, -76.6920300000)",STREET,1,2015-01-19 08:48:00,Medium,Auto Theft,winter,1,8
129353,2015-01-19,08:30:00,5C,700 N PAYSON ST,BURGLARY,Inside,NONE,722.0,WESTERN,Midtown-Edmondson,-76.64919,39.29696,"(39.2969600000, -76.6491900000)",ROW/TOWNHO,1,2015-01-19 20:53:00,Medium,Burglary,winter,1,8
129356,2015-01-19,07:23:00,4B,3100 ROSALIE AV,AGG. ASSAULT,Inside,KNIFE,424.0,NORTHEASTERN,North Harford Road,-76.54516,39.3671,"(39.3671000000, -76.5451600000)",ROW/TOWNHO,1,2015-01-19 07:19:00,High,Aggrav Assault,winter,1,7
129365,2015-01-19,02:20:00,3AK,5100 PULASKI HW,ROBBERY - STREET,Outside,KNIFE,333.0,EASTERN,Orangeville,-76.55403000000003,39.3,"(39.3000000000, -76.5540300000)",STREET,1,2015-01-19 02:58:00,High,Robbery Armed,winter,1,2
129370,2015-01-19,01:00:00,7A,6600 KNOTTWOOD CT,AUTO THEFT,Inside,NONE,423.0,NORTHEASTERN,Hamilton Hills,-76.56848000000002,39.36811,"(39.3681100000, -76.5684800000)",ROW/TOWNHO,1,2015-01-19 17:27:00,Low,*INVESTIGATE,winter,1,1
129373,2015-01-19,00:00:00,6D,400 S BOULDIN ST,LARCENY FROM AUTO,Outside,NONE,231.0,SOUTHEASTERN,Highlandtown,-76.57075999999998,39.28734,"(39.2873400000, -76.5707600000)",STREET,1,2015-01-19 09:49:00,Low,Destruct Propty,winter,1,0
129116,2015-01-20,22:50:00,5A,400 N HIGHLAND AV,BURGLARY,Inside,NONE,224.0,SOUTHEASTERN,Ellwood Park/Monument,-76.56962,39.2961,"(39.2961000000, -76.5696200000)",ROW/TOWNHO,1,2015-01-20 22:30:00,Medium,Burglary,winter,1,22
129117,2015-01-20,22:21:00,6G,2000 DRUID HILL AV,LARCENY,Inside,NONE,131.0,CENTRAL,Druid Heights,-76.63573000000002,39.30775,"(39.3077500000, -76.6357300000)",OTHER - IN,1,2015-01-20 22:17:00,Low,Larceny,winter,1,22
129120,2015-01-20,21:45:00,4E,1000 ORLEANS ST,COMMON ASSAULT,Outside,HANDS,211.0,EASTERN,Pleasant View Gardens,-76.60355,39.29475,"(39.2947500000, -76.6035500000)",GAS STATIO,1,2015-01-20 21:43:00,Medium,Common Assault,winter,1,21
129121,2015-01-20,21:20:00,5A,100 N LAKEWOOD AV,BURGLARY,Inside,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.5791,39.29388,"(39.2938800000, -76.5791000000)",ROW/TOWNHO,1,2015-01-21 09:31:00,Medium,Burglary,winter,1,21
129130,2015-01-20,20:00:00,7A,5700 RADECKE AV,AUTO THEFT,Outside,NONE,444.0,NORTHEASTERN,Frankford,-76.53555,39.33006,"(39.3300600000, -76.5355500000)",DRIVEWAY,1,2015-01-20 21:44:00,Medium,Auto Theft,winter,1,20
129135,2015-01-20,19:24:00,6D,100 LLOYD ST,LARCENY FROM AUTO,Outside,NONE,211.0,SOUTHEASTERN,Jonestown,-76.60087,39.28874,"(39.2887400000, -76.6008700000)",STREET,1,2015-01-21 20:58:00,Medium,Larceny f/Auto,winter,1,19
129139,2015-01-20,19:00:00,6C,3500 BOSTON ST,LARCENY,Inside,NONE,233.0,SOUTHEASTERN,Canton Industrial Area,-76.56694,39.27705,"(39.2770500000, -76.5669400000)",DEPARTMENT,1,2015-01-21 18:28:00,Low,Larceny,winter,1,19
129143,2015-01-20,18:34:00,5A,700 N FULTON AV,BURGLARY,Inside,NONE,713.0,WESTERN,Harlem Park,-76.64555,39.29691,"(39.2969100000, -76.6455500000)",ROW/TOWNHO,1,2015-01-20 18:16:00,Medium,Burglary,winter,1,18
129144,2015-01-20,18:15:00,6C,900 N WASHINGTON ST,LARCENY,Inside,NONE,321.0,EASTERN,Middle East,-76.58969,39.30073,"(39.3007300000, -76.5896900000)",DRUG STORE,1,2015-01-20 18:21:00,Low,Larceny,winter,1,18
129145,2015-01-20,18:10:00,5A,5500 KENNISON AV,BURGLARY,Inside,NONE,623.0,NORTHWESTERN,Grove Park,-76.69736999999998,39.34255,"(39.3425500000, -76.6973700000)",SINGLE HOU,1,2015-01-20 23:07:00,Medium,Burglary,winter,1,18
129147,2015-01-20,17:49:00,4E,1500 W SARATOGA ST,COMMON ASSAULT,Outside,HANDS,711.0,WESTERN,Franklin Square,-76.64128000000002,39.29213,"(39.2921300000, -76.6412800000)",STREET,1,2015-01-20 17:46:00,Medium,Common Assault,winter,1,17
129148,2015-01-20,17:30:00,6D,1000 BINNEY ST,LARCENY FROM AUTO,Outside,NONE,232.0,SOUTHEASTERN,Canton,-76.57791,39.28097,"(39.2809700000, -76.5779100000)",STREET,1,2015-01-21 07:08:00,Low,Larceny f/Auto,winter,1,17
129150,2015-01-20,17:10:00,4E,1100 E 36TH ST,COMMON ASSAULT,Outside,HANDS,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60094000000002,39.3317,"(39.3317000000, -76.6009400000)",STREET,1,2015-01-20 17:18:00,Medium,Common Assault,winter,1,17
129151,2015-01-20,17:10:00,6J,3800 ERDMAN AV,LARCENY,Inside,NONE,434.0,NORTHEASTERN,Belair-Edison,-76.56891,39.31548,"(39.3154800000, -76.5689100000)",OTHER - IN,1,2015-01-20 15:49:00,Low,False Pretense,winter,1,17
