Description,Post,District,Neighborhood,Longitude,Latitude,Premise,CallDescription,Year,median_household_income,households_below_poverty,perc18_24,perc25_64,perc65up,perc_asian,perc_aa,perc_hisp,perc_white,median_price_homes_sold,racial_diversity_index,num_households,Month,crime_hour,Outside,Weapon_FIREARM,Weapon_HANDS,Weapon_KNIFE,Weapon_NONE,Weapon_OTHER,call_hour,Season_autumn,Season_spring,Season_summer,Season_winter,Holiday,Weekend,Priority_HIGH,Priority_LOW,Priority_MEDIUM,Priority_NON-EMERGENCY,Priority_OUT OF SERVICE,Priority_UNKNOWN
7,542.0,3,190,-76.60609000000001,39.33968,48,75,2015,37457.3143459916,21.315570358035,11.4662702099981,52.1092733692622,13.1945734993496,0.157963203865453,89.7138078424085,2.3044043858019,5.74242705816763,50000.0,21.5100615135298,60000.0,9,11,1,0,0,0,1,0,11,0,0,1,0,1,0,0,1,0,0,0,0
8,413.0,2,166,-76.59531,39.34526,67,76,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,7,19,1,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0
5,541.0,3,110,-76.63841,39.34028,2,74,2015,42269.42452692319,16.340106327883685,8.856210118617284,55.015704927421375,12.698926354062698,1.6174621113277792,71.41789727105021,4.349767676434683,19.534277792953038,91129.41176470589,43.68619355539125,105947.05882352941,4,10,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0
0,331.0,1,23,-76.5882,39.30496,41,15,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,5,6,0,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0,0,0,0
5,331.0,1,23,-76.59356,39.30755,67,40,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,4,18,1,0,1,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0
3,232.0,5,29,-76.57048,39.28285,67,27,2015,95362.400309119,2.99860529986053,8.18273092369478,73.9583333333333,10.316265060241,3.79016064257028,2.45983935742972,4.91967871485944,86.8473895582329,302900.0,26.29369945924,285500.0,6,23,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,1,0,0,0
5,123.0,0,241,-76.62625,39.29913,42,40,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,8,23,1,0,1,0,0,0,22,0,0,1,0,0,0,0,0,1,0,0,0
7,843.0,7,1,-76.67537,39.29145,57,75,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,9,16,0,0,0,0,1,0,16,0,0,1,0,1,0,0,1,0,0,0,0
7,121.0,0,107,-76.62834000000001,39.29695,57,75,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,2,4,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0
8,133.0,0,206,-76.64046,39.31508,67,44,2015,34879.2634730539,29.2645556690501,9.08661119515885,55.5786686838124,10.731845688351,0.349848714069592,84.9848714069591,1.85325264750378,10.5238275340393,78950.0,29.1703693556245,78950.0,3,22,1,0,0,0,1,0,18,0,1,0,0,0,1,0,1,0,0,0,0
5,211.0,5,123,-76.60094000000001,39.28874,57,40,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,6,13,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0
7,224.0,5,71,-76.57370999999999,39.29718,67,124,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,1,8,1,0,0,0,1,0,22,0,0,0,1,0,0,0,1,0,0,0,0
3,413.0,2,166,-76.59470999999999,39.34308,57,27,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,11,20,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0
0,614.0,4,40,-76.67406,39.34786,67,15,2015,26191.5424657534,35.9310344827586,11.2517580872011,53.4793382894649,10.8766994842944,0.38175607795861,94.2937512557766,2.67899002076217,2.19007434197308,18050.0,15.2442220233299,21000.0,4,20,1,0,0,0,0,1,20,0,1,0,0,0,1,1,0,0,0,0,0
2,632.0,4,51,-76.69608000000001,39.36621,2,32,2015,55964.3157894737,8.1165452653486,8.93264840182649,45.4837328767123,17.2303082191781,6.37842465753425,19.1352739726027,2.04052511415525,71.1401255707763,200000.0,45.0586363790104,165000.0,3,18,0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,1,0,0,0
8,141.0,0,149,-76.61265,39.30363,67,76,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,8,19,1,0,0,0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0
4,731.0,8,155,-76.65077,39.31075,57,31,2015,38380.77782690729,21.783262135749073,8.929458747555232,54.720431905691086,11.338160749132474,1.2952769197444944,75.13624810305275,4.907984181522183,16.863098643281724,64342.10526315789,44.118403094751834,81644.73684210527,2,4,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0
3,813.0,7,213,-76.67085,39.30717,67,94,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,7,21,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,711.0,8,84,-76.64471,39.29222,67,52,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,7,0,1,1,0,0,0,0,19,0,0,1,0,0,0,0,0,1,0,0,0
14,432.0,2,11,-76.56647,39.31414,1,74,2015,38173.9682539683,18.6120712576442,8.92307692307692,54.6523076923077,8.39384615384616,0.547692307692308,88.6953846153846,0.744615384615385,8.84923076923077,42000.0,21.4680878845662,45550.0,5,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,132.0,0,142,-76.62791999999999,39.30271,59,100,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,10,15,0,0,0,0,1,0,12,1,0,0,0,0,0,1,0,0,0,0,0
7,941.0,6,32,-76.62986,39.274,45,107,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,8,17,1,0,0,0,1,0,14,0,0,1,0,0,0,0,0,0,1,0,0
4,844.0,7,69,-76.68133,39.2939,2,31,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,1,21,0,0,0,0,1,0,22,0,0,0,1,0,1,0,0,1,0,0,0
5,342.0,1,55,-76.59188,39.31421,59,82,2015,29364.2063492064,23.6260623229462,10.2817068822061,53.0963984309996,15.559253536194,0.0713181980268632,94.4847260192559,2.24652323784619,1.85427314869844,19000.0,13.7464565186241,20000.0,11,14,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0
4,731.0,8,155,-76.65223,39.31282,57,31,2015,38380.77782690729,21.783262135749073,8.929458747555232,54.720431905691086,11.338160749132474,1.2952769197444944,75.13624810305275,4.907984181522183,16.863098643281724,64342.10526315789,44.118403094751834,81644.73684210527,4,17,0,0,0,0,1,0,9,0,1,0,0,0,1,0,0,1,0,0,0
8,931.0,6,112,-76.62895999999999,39.28751,1,44,2015,18755.4064039409,48.7209302325581,11.2286411716843,53.8852725793328,9.01139137510171,1.42392188771359,79.1497152156225,1.81041497152156,15.9072416598861,59000.0,36.3558375737129,73600.0,11,19,1,0,0,0,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0
5,243.0,5,111,-76.5319,39.26927,67,40,2015,30838.8732876712,26.2565641410353,6.1973849185026,53.179294286226,13.5411069317571,1.79115171054988,26.9747447608812,21.8699623858141,46.5162099229805,67000.0,74.8594375036663,83000.0,6,5,1,0,1,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0
8,142.0,0,162,-76.62065,39.29836,67,76,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,11,8,1,0,0,0,1,0,15,1,0,0,0,0,1,0,1,0,0,0,0
4,943.0,6,209,-76.61059,39.27677,64,22,2015,97440.9627906977,3.70101596516691,6.12935042975905,74.7358038607862,7.82020572072707,3.3535296604199,2.43764971114555,5.01620402987178,87.7412991404819,306000.0,27.0252037941371,306000.0,2,4,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0
5,531.0,3,102,-76.6365,39.3306,59,40,2015,58644.1736641221,7.13874496257916,7.45167562621526,64.3657783369553,13.7081093446186,7.0113233443898,10.734301727096,4.51790003431316,74.8255747455107,184950.0,42.6357060591214,178000.0,12,10,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0
9,531.0,3,102,-76.63275,39.33112,67,116,2015,58644.1736641221,7.13874496257916,7.45167562621526,64.3657783369553,13.7081093446186,7.0113233443898,10.734301727096,4.51790003431316,74.8255747455107,184950.0,42.6357060591214,178000.0,11,2,1,1,0,0,0,0,10,1,0,0,0,1,0,1,0,0,0,0,0
8,232.0,5,29,-76.57361999999999,39.28506,67,76,2015,95362.400309119,2.99860529986053,8.18273092369478,73.9583333333333,10.316265060241,3.79016064257028,2.45983935742972,4.91967871485944,86.8473895582329,302900.0,26.29369945924,285500.0,1,11,1,0,0,0,1,0,7,0,0,0,1,0,1,0,1,0,0,0,0
5,322.0,1,151,-76.58638,39.304590000000005,57,68,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,8,18,0,0,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0
8,931.0,6,112,-76.63133,39.28681,1,76,2015,18755.4064039409,48.7209302325581,11.2286411716843,53.8852725793328,9.01139137510171,1.42392188771359,79.1497152156225,1.81041497152156,15.9072416598861,59000.0,36.3558375737129,73600.0,11,17,1,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0
3,212.0,5,26,-76.58652,39.29245,67,27,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,1,22,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,1,0,0,0
4,342.0,1,65,-76.60786999999999,39.31559,57,31,2015,30685.0481481481,25.7916241062308,10.4638734501924,54.3608379649423,12.9970072680633,0.427533133817871,95.0299273193672,1.99871740059855,0.940572894399316,18250.0,13.0427041249364,22000.0,2,16,0,0,0,0,1,0,16,0,0,0,1,0,0,0,0,1,0,0,0
12,422.0,2,17,-76.57287,39.33933,67,109,2015,66010.877443609,9.35610103166133,8.13260390299665,61.0190250673634,12.0600963501266,2.4985710786315,55.8095860210664,2.35159630930024,35.4045888789091,106000.0,56.9231614992498,129000.0,8,23,1,1,0,0,0,0,23,0,0,1,0,0,1,1,0,0,0,0,0
7,714.0,8,193,-76.65213,39.29037,67,56,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,7,16,1,0,0,0,1,0,7,0,0,1,0,1,0,0,0,0,1,0,0
7,221.0,5,189,-76.58396,39.29553,56,46,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,8,16,0,0,0,0,1,0,16,0,0,1,0,0,0,0,0,1,0,0,0
2,211.0,5,197,-76.60240999999999,39.29286,67,40,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,9,20,1,0,0,0,1,0,19,1,0,0,0,0,0,0,0,1,0,0,0
0,623.0,4,264,-76.68562,39.34445,57,124,2015,39690.7506702413,19.7963800904977,7.45750953867499,50.2428026361429,17.7997456353336,2.05804139206845,61.8048329286623,5.74632905538212,26.9048444906926,63500.0,57.6969044095538,102600.0,12,22,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
12,514.0,3,41,-76.61674000000001,39.31338,67,109,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,7,17,1,1,0,0,0,0,17,0,0,1,0,0,0,1,0,0,0,0,0
8,221.0,5,145,-76.5789,39.296890000000005,67,76,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,9,10,1,0,0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0
2,432.0,2,11,-76.57261,39.32243,67,118,2015,38173.9682539683,18.6120712576442,8.92307692307692,54.6523076923077,8.39384615384616,0.547692307692308,88.6953846153846,0.744615384615385,8.84923076923077,42000.0,21.4680878845662,45550.0,2,18,1,0,0,0,1,0,18,0,0,0,1,0,0,0,1,0,0,0,0
7,731.0,8,183,-76.66324,39.31164,67,76,2015,35968.3926701571,18.307426597582,19.2481688927187,47.4903059026282,15.1658767772512,0.269280482550625,94.3558810857389,0.430848772081,1.91727703576045,36100.0,11.3703966048323,41500.0,1,19,1,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0
8,643.0,4,5,-76.67358,39.32733,67,76,2015,38682.8915929204,18.8167938931298,9.14193383791139,51.9261841993367,15.8261756952122,0.314652606514159,93.0691385321881,0.0170082490007654,3.25707968364657,84000.0,13.2716351171953,86250.0,1,3,1,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0
4,632.0,4,51,-76.70794000000001,39.37043,64,31,2015,55964.3157894737,8.1165452653486,8.93264840182649,45.4837328767123,17.2303082191781,6.37842465753425,19.1352739726027,2.04052511415525,71.1401255707763,200000.0,45.0586363790104,165000.0,4,23,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,1,0,0,0
12,211.0,5,118,-76.60285999999999,39.282990000000005,67,70,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,6,20,1,0,0,0,1,0,14,0,1,0,0,0,0,0,0,1,0,0,0
3,932.0,6,248,-76.62768,39.28123,67,27,2015,39159.000600158324,24.033555199685182,9.02492727950311,55.59780595357484,10.239968694581178,1.726552379922817,67.28079823845854,5.066092851853547,23.252498387386797,62907.142857142855,47.0403234706802,80566.19047619047,1,22,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1,0,0,0
5,723.0,8,22,-76.65822,39.3006,59,32,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,2,14,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,313.0,1,88,-76.59623,39.30183,67,75,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,10,16,1,0,0,0,1,0,12,1,0,0,0,0,0,0,1,0,0,0,0
8,943.0,6,136,-76.5953,39.27022,67,76,2015,97440.9627906977,3.70101596516691,6.12935042975905,74.7358038607862,7.82020572072707,3.3535296604199,2.43764971114555,5.01620402987178,87.7412991404819,306000.0,27.0252037941371,306000.0,6,18,1,0,0,0,1,0,16,0,1,0,0,0,0,0,1,0,0,0,0
7,425.0,2,91,-76.54051,39.35226,57,76,2015,63600.2200920245,8.69700748129676,7.9409802031586,57.848298361385,9.77978794394602,1.10476755394083,62.7715577963965,1.49032401571884,30.9928078890784,88500.0,50.9799072963867,116600.0,1,7,0,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,0,0
7,942.0,6,209,-76.60999,39.27227,57,75,2015,97440.9627906977,3.70101596516691,6.12935042975905,74.7358038607862,7.82020572072707,3.3535296604199,2.43764971114555,5.01620402987178,87.7412991404819,306000.0,27.0252037941371,306000.0,11,12,0,0,0,0,1,0,16,1,0,0,0,0,0,0,1,0,0,0,0
4,823.0,7,232,-76.70118000000001,39.28989,57,31,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,8,16,0,0,0,0,1,0,17,0,0,1,0,0,0,0,0,1,0,0,0
0,841.0,7,35,-76.64997,39.28572,67,118,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,2,13,1,1,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0
5,411.0,2,48,-76.59434,39.31928,57,52,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,9,21,0,0,1,0,0,0,18,0,0,1,0,1,0,0,0,1,0,0,0
12,642.0,4,27,-76.67984,39.33523,67,109,2015,38682.8915929204,18.8167938931298,9.14193383791139,51.9261841993367,15.8261756952122,0.314652606514159,93.0691385321881,0.0170082490007654,3.25707968364657,84000.0,13.2716351171953,86250.0,12,6,1,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0
4,524.0,3,257,-76.60933,39.34107,7,124,2015,37457.3143459916,21.315570358035,11.4662702099981,52.1092733692622,13.1945734993496,0.157963203865453,89.7138078424085,2.3044043858019,5.74242705816763,50000.0,21.5100615135298,60000.0,11,6,0,0,0,0,1,0,8,1,0,0,0,0,1,1,0,0,0,0,0
4,422.0,2,17,-76.56809,39.33833,62,31,2015,66010.877443609,9.35610103166133,8.13260390299665,61.0190250673634,12.0600963501266,2.4985710786315,55.8095860210664,2.35159630930024,35.4045888789091,106000.0,56.9231614992498,129000.0,8,12,0,0,0,0,1,0,19,0,0,1,0,0,0,0,0,1,0,0,0
7,312.0,1,175,-76.60611,39.2952,41,76,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,3,1,0,0,0,0,1,0,16,0,0,0,1,0,1,0,1,0,0,0,0
5,411.0,2,48,-76.5914,39.32537,57,40,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,9,20,0,0,1,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0
12,211.0,5,123,-76.59959,39.29011,67,110,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,1,14,1,0,0,0,1,0,14,0,0,0,1,0,0,1,0,0,0,0,0
5,722.0,8,152,-76.64751,39.29798,57,87,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,4,10,0,0,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0
7,411.0,2,48,-76.58933,39.32757,67,75,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,2,15,1,0,0,0,1,0,16,0,0,0,1,0,0,0,1,0,0,0,0
5,943.0,6,209,-76.60701,39.2771,41,95,2015,97440.9627906977,3.70101596516691,6.12935042975905,74.7358038607862,7.82020572072707,3.3535296604199,2.43764971114555,5.01620402987178,87.7412991404819,306000.0,27.0252037941371,306000.0,4,9,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0
7,312.0,1,192,-76.60633,39.29459,67,75,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,2,18,1,0,0,0,1,0,8,0,0,0,1,0,1,0,1,0,0,0,0
12,514.0,3,174,-76.61676999999999,39.316320000000005,67,109,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,12,12,1,1,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0
3,932.0,6,248,-76.63462,39.27953,67,27,2015,39159.000600158324,24.033555199685182,9.02492727950311,55.59780595357484,10.239968694581178,1.726552379922817,67.28079823845854,5.066092851853547,23.252498387386797,62907.142857142855,47.0403234706802,80566.19047619047,8,5,1,0,0,0,1,0,11,0,0,1,0,0,0,0,0,1,0,0,0
8,831.0,7,159,-76.66402,39.26345,67,44,2015,35687.3625,12.5077784691973,5.61510974987238,56.6615620214395,18.8999489535477,2.14395099540582,18.0576824910669,6.64880040837162,70.6610515569168,59000.0,48.8095183712554,70000.0,7,18,1,0,0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0
0,513.0,3,16,-76.60185,39.32537,57,52,2015,30685.0481481481,25.7916241062308,10.4638734501924,54.3608379649423,12.9970072680633,0.427533133817871,95.0299273193672,1.99871740059855,0.940572894399316,18250.0,13.0427041249364,22000.0,1,14,0,0,0,0,0,1,13,0,0,0,1,0,0,0,0,1,0,0,0
5,132.0,0,142,-76.62079,39.30325,67,40,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,10,19,1,0,1,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0
5,423.0,2,101,-76.56501,39.37068,57,40,2015,53064.02138016356,11.577135059949038,8.478103312130797,58.07189233276602,11.421826176329354,1.754724514927218,60.355161188376194,3.157007531623613,29.019613584727196,103807.22222222222,53.445816869491644,117514.44444444444,12,3,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
7,433.0,2,4,-76.55423,39.30438,59,73,2015,33179.5110294118,21.2662337662338,10.5616898703793,54.5247239558329,9.14546327412386,0.984157465194431,57.1051368218915,10.309649543927,29.0566490638502,104900.0,63.5262515613254,97000.0,10,15,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,1,0,0,0
7,412.0,2,109,-76.59026,39.33935,57,75,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,7,16,0,0,0,0,1,0,15,0,0,1,0,0,0,0,1,0,0,0,0
4,413.0,2,180,-76.59495,39.33952,61,31,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,7,21,1,0,0,0,1,0,6,0,0,1,0,0,0,0,0,1,0,0,0
7,942.0,6,78,-76.61448,39.27807,24,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,10,14,0,0,0,0,1,0,14,1,0,0,0,0,0,0,1,0,0,0,0
